geonameid,name,population,latitude,longitude,feature_code,feature_class,admin2_code
773797,Czermin,1557,50.33911,21.33356,PPL,P,1811
773799,Czerkasy,238,50.53034,23.70884,PPL,P,0618
773802,Czeremcha,2640,52.51667,23.35,PPLA3,P,2005
773808,Czemierniki,3700,51.67298,22.63887,PPL,P,0615
773820,Czechy,340,50.22514,20.15322,PPL,P,1206
773832,Czchów,2256,49.83726,20.68056,PPLA3,P,1202
773833,Czaszyn,1433,49.44854,22.2165,PPL,P,1817
773836,Cząstków Mazowiecki,169,52.39205,20.74596,PPL,P,1414
773882,Czarnów,600,52.05629,21.0977,PPL,P,1418
773893,Czarnocin,509,53.21364,22.07737,PPL,P,2007
773894,Czarnocin,181,52.90916,20.38573,PPL,P,1413
773895,Czarnocin,76,52.34876,21.70881,PPL,P,1412
773896,Czarnocin,297,51.5276,20.80999,PPL,P,1401
773897,Czarnocin,410,50.3408,20.5162,PPLA3,P,2603
773898,Czarnochowice,1245,50.00471,20.0679,PPL,P,1219
773902,Czarnia,457,53.35614,21.1952,PPLA3,P,1415
773903,Czarnia,274,53.27302,21.61131,PPL,P,1415
773935,Czarna Góra,1506,49.37662,20.13047,PPL,P,1217
773941,Czarna Białostocka,9592,53.30509,23.28146,PPLA3,P,2002
773957,Czarna,700,52.36837,21.22627,PPL,P,1434
773965,Czarna,1600,50.10979,22.18165,PPLA3,P,1810
773966,Czarna,2474,50.06717,21.25614,PPLA3,P,1803
773968,Czarna,792,49.33116,22.65896,PPLA3,P,1801
773978,Czaplinek,323,51.94786,21.1377,PPL,P,1418
774005,Czachów,131,51.8239,20.92089,PPL,P,1406
774030,Cyców,1200,51.29928,23.14124,PPLA3,P,0610
774058,Cmolas,4000,50.29526,21.74417,PPLA3,P,1806
774069,Ćmielów,3194,50.89028,21.51426,PPLA3,P,2607
774090,Cisna,460,49.21328,22.32795,PPLA3,P,1821
774116,Ciężkowice,2395,49.78575,20.97324,PPLA3,P,1216
774128,Cieszanów,1935,50.24564,23.13163,PPLA3,P,1809
774129,Cieszacin Wielki,810,49.99406,22.5939,PPL,P,1804
774158,Ciepielów,770,51.24838,21.57475,PPLA3,P,1409
774186,Cielądz,1000,51.71576,20.34428,PPLA3,P,1013
774197,Ciecierzyn,1479,51.3201,22.60695,PPL,P,0609
774207,Ciechanowiec,4946,52.67828,22.49815,PPL,P,2013
774208,Ciechanów,46438,52.88141,20.61996,PPLA2,P,1402
774227,Cichawa,564,49.95111,20.26746,PPL,P,1219
774243,Chynów,400,51.90425,21.08208,PPLA3,P,1406
774251,Chyliczki,672,52.08518,21.07002,PPL,P,1418
774253,Chylice,858,52.07845,21.06251,PPL,P,1418
774265,Chwałowice,1100,50.76665,21.88683,PPL,P,1818
774289,Chrząszczewek,140,51.82438,20.43262,PPL,P,1013
774290,Chrząszczew,292,51.83548,20.42998,PPL,P,1013
774304,Chrzanów,3506,50.77256,22.60351,PPLA3,P,0605
774305,Chrzanów,241,50.40212,20.9965,PPL,P,2601
774357,Chotylub,530,50.23798,23.22664,PPL,P,1809
774387,Chorzele,2807,53.26075,20.89728,PPLA3,P,1422
774388,Chorzele,115,52.91708,22.28422,PPL,P,2014
774393,Choroszcz,5449,53.14332,22.98889,PPLA3,P,2002
774396,Chorkówka,784,49.64668,21.67156,PPLA3,P,1807
774419,Cholewiana Góra,884,50.34995,22.07514,PPL,P,1812
774431,Chojnów,240,52.03502,21.07332,PPL,P,1418
774472,Chodel,1500,51.11177,22.13269,PPLA3,P,0612
774496,Chmielew,272,51.81817,21.34764,PPL,P,1407
774503,Chmielnik,290,51.20097,22.19075,PPL,P,0609
774505,Chmielnik,3466,49.97386,22.14535,PPLA3,P,1816
774507,Chmielewo Wielkie,164,53.20603,20.5719,PPL,P,1413
774530,Chłopice,941,49.94873,22.67475,PPL,P,1804
774535,Chlewiska,1089,51.24376,20.76871,PPLA3,P,1430
774558,Chełm,60231,51.14312,23.4716,PPL,P,0662
774626,Cerekiew,441,51.40724,21.05392,PPL,P,1425
774627,Cerekiew,382,50.08683,20.49894,PPL,P,1201
774628,Ceranów,810,52.63082,22.22826,PPLA3,P,1429
774641,Celestynów,4007,52.06093,21.39107,PPLA3,P,1417
774649,Cegłów,2846,52.14782,21.73739,PPLA3,P,1412
774697,Bystrzyca,581,51.77437,22.31366,PPL,P,0611
774698,Bystrzyca,396,51.3098,22.70582,PPL,P,0609
774699,Bystrzyca,920,50.98945,22.40833,PPL,P,0607
774700,Bystrzyca,944,49.97811,21.72881,PPL,P,1815
774707,Bystre,585,50.37875,22.39597,PPL,P,1812
774711,Bystra,1519,49.66235,21.08628,PPL,P,1205
774730,Bychawa,5297,51.01608,22.53296,PPLA3,P,0609
774747,Busko-Zdrój,17095,50.47078,20.71884,PPLA2,P,2601
774769,Stare Bulkowo,117,52.68554,20.97316,PPL,P,1424
774770,Bulkowo,266,52.54087,20.11889,PPLA3,P,1419
774776,Bukowsko,1700,49.48039,22.06329,PPLA3,P,1817
774782,Bukówno,360,51.54537,20.85145,PPL,P,1401
774790,Bukowina Tatrzańska,2700,49.34302,20.10807,PPLA3,P,1217
774797,Bukowiec Opoczyński,669,51.41682,20.26583,PPL,P,1007
774956,Budry,420,54.25299,21.88107,PPL,P,2819
774993,Buczek,402,51.46042,20.29939,PPL,P,1007
775010,Brzyska,1900,49.82226,21.39004,PPLA3,P,1805
775072,Brzozowiec,44,49.42753,22.20019,PPL,P,1817
775077,Brzozowa Gać,589,51.39771,22.17942,PPL,P,0614
775086,Brzozów,7836,49.69501,22.01926,PPLA2,P,1802
775097,Brzóza Stadnicka,1200,50.19965,22.28233,PPL,P,1810
775098,Brzóza Królewska,3400,50.23908,22.32559,PPL,P,1808
775107,Brzóstowa,720,50.89058,21.48273,PPL,P,2607
775110,Brzostek,2599,49.87954,21.41102,PPLA3,P,1803
775112,Brzezówka,357,50.21876,21.73714,PPL,P,1806
775118,Brzezowa,750,49.85697,20.05623,PPL,P,1209
775129,Brzeźnica Leśna,323,51.56304,22.68617,PPL,P,0608
775131,Brzeźnica Bychawska,541,51.52776,22.75123,PPL,P,0608
775133,Brzeźnica,195,52.72096,22.82075,PPL,P,2003
775134,Brzeźnica,397,51.55466,21.63551,PPL,P,1407
775135,Brzeźnica,121,51.26959,20.48169,PPL,P,2605
775136,Brzeźnica,2800,50.10065,21.48025,PPL,P,1803
775137,Brzeźnica,124,50.08066,20.81411,PPL,P,1216
775138,Brzeźnica,1171,49.95763,20.49139,PPL,P,1201
775144,Brzeziny,294,53.23897,22.53716,PPL,P,2008
775183,Brzesko,16866,49.96911,20.60606,PPLA2,P,1202
775210,Brzączowice,1230,49.87478,20.03709,PPL,P,1209
775224,Brwinów,12315,52.14269,20.71697,PPLA3,P,1421
775231,Nowe Brusno,503,50.24545,23.31848,PPL,P,1809
775235,Stary Brus,449,51.4817,23.29033,PPL,P,0619
775304,Brok,1896,52.69948,21.85704,PPL,P,1416
775314,Brody,81,53.35783,23.13266,PPL,P,2011
775315,Brody,205,52.60448,20.38041,PPL,P,1420
775316,Brody,147,51.56336,21.25468,PPL,P,1425
775317,Brody,489,51.16734,20.35346,PPL,P,2605
775318,Brody,1737,51.02466,21.22147,PPLA3,P,2611
775334,Brochów,400,52.3195,20.26257,PPLA3,P,1428
775358,Brańszczyk,1109,52.62931,21.58745,PPL,P,1435
775359,Brańsk,3822,52.7444,22.83774,PPLA3,P,2003
775386,Boże,220,51.69624,21.13409,PPL,P,1401
775423,Borzęcin,3865,50.0654,20.71103,PPLA3,P,1202
775424,Borzechów,390,51.09258,22.28414,PPLA3,P,0609
775513,Borowa,1451,50.38548,21.3515,PPL,P,1811
775533,Borkowice,658,51.32025,20.68339,PPLA3,P,1423
775561,Borki,732,51.72161,22.52129,PPLA3,P,0615
775594,Borek,1200,50.01778,20.53087,PPL,P,1201
775634,Bolimów,930,52.07671,20.16352,PPLA3,P,1015
775643,Bolesław,539,50.27321,20.9008,PPL,P,1204
775669,Bojanowo,96,52.92101,20.07099,PPL,P,1413
775672,Bojanów,1200,50.42531,21.95111,PPLA3,P,1818
775684,Boguty-Pianki,1690,52.7168,22.41546,PPL,P,1416
775708,Bogumiłowice,916,50.00724,20.8669,PPL,P,1216
775717,Boguchwała,5823,49.98473,21.94528,PPLA3,P,1816
775720,Bogoria,930,50.65175,21.26,PPLA3,P,2612
775738,Bodzanów,1300,52.49992,20.02945,PPLA3,P,1419
775745,Boczów,236,49.85138,20.28368,PPL,P,1201
775754,Boćki,1500,52.65155,23.04485,PPL,P,2003
775758,Bochnia,29184,49.96905,20.43028,PPLA2,P,1201
775773,Bobrowniki,168,53.3799,23.59374,PPL,P,2011
775774,Bobrowniki,141,53.12417,23.88934,PPL,P,2002
775775,Bobrowniki,1200,52.06442,20.01949,PPL,P,1005
775776,Bobrowniki,480,51.59936,21.29923,PPL,P,1407
775777,Bobrowniki,610,51.54895,21.93326,PPL,P,0616
775796,Bobowa,3018,49.70866,20.94767,PPL,P,1205
775810,Stara Błotnica,272,51.54676,20.97479,PPLA3,P,1401
775821,Błonie,214,52.17467,23.33689,PPL,P,0601
775823,Błonie,322,50.5913,21.61165,PPL,P,2609
775825,Błonie,653,50.21349,21.48402,PPL,P,1811
775826,Błonie,576,49.95199,20.90321,PPL,P,1216
775836,Bliżyn,2000,51.10778,20.75935,PPLA3,P,2610
775840,Blizne,3500,49.75332,21.97351,PPL,P,1802
775844,Blizianka,180,49.86554,21.94124,PPL,P,1819
775860,Błędów,1098,51.77767,20.69798,PPL,P,1406
775866,Błażowa,2129,49.88521,22.10037,PPLA3,P,1816
775886,Bisztynek,2462,54.08633,20.90192,PPLA3,P,2801
775888,Biszcza,1901,50.40146,22.65063,PPLA3,P,0602
775890,Biskupiec,10340,53.86467,20.95692,PPLA3,P,2814
775894,Biskupice Radłowskie,1091,50.12069,20.85943,PPL,P,1216
775905,Biskupice,890,49.96364,20.12129,PPL,P,1219
775908,Bircza,1000,49.69173,22.47854,PPLA3,P,1813
775917,Binarowa,1763,49.75621,21.22816,PPL,P,1205
775922,Biłgoraj,26987,50.54114,22.72204,PPLA2,P,0602
775981,Bieniaszowice,166,50.21964,20.76124,PPL,P,1204
775986,Bielsk Podlaski,26493,52.76512,23.18647,PPLA3,P,2003
776001,Bieliny,1061,50.44237,22.30482,PPL,P,1812
776023,Bielawa,960,52.10888,21.13152,PPL,P,1418
776024,Bielany,168,52.34174,22.24929,PPLA3,P,1429
776053,Biecz,4564,49.73596,21.26301,PPL,P,1205
776069,Białystok,295683,53.13333,23.16433,PPLA,P,2061
776080,Biały Dunajec,4200,49.3738,20.00898,PPLA3,P,1217
776092,Białowieża,2670,52.7,23.86667,PPLA3,P,2005
776113,Białobrzegi,1208,52.44199,21.05255,PPL,P,1408
776114,Białobrzegi,7328,51.64695,20.95041,PPLA2,P,1401
776120,Białobrzegi,2200,50.10252,22.31907,PPLA3,P,1810
776143,Białka,605,49.87085,22.03514,PPL,P,1816
776144,Białka Tatrzańska,2200,49.38975,20.10507,PPL,P,1217
776172,Biała Rawska,3231,51.80779,20.47259,PPLA3,P,1013
776175,Biała Podlaska,57541,52.03238,23.11652,PPLA2,P,0661
776178,Biała Piska,4027,53.61191,22.06321,PPLA3,P,2816
776184,Białaczów,1500,51.29815,20.29724,PPLA3,P,1007
776214,Besko,3700,49.58757,21.95292,PPLA3,P,1817
776252,Bełżyce,6958,51.17415,22.28027,PPLA3,P,0609
776271,Bejsce,878,50.23903,20.59834,PPLA3,P,2603
776310,Batorz,982,50.8505,22.49313,PPLA3,P,0605
776337,Bartoszyce,23482,54.25354,20.80819,PPL,P,2801
776378,Bargłów Kościelny,800,53.77367,22.8229,PPL,P,2001
776384,Barczewo,7315,53.83055,20.69112,PPLA3,P,2814
776393,Barciany,1100,54.21993,21.35347,PPL,P,2808
776403,Baranów Sandomierski,1426,50.49912,21.54204,PPLA3,P,1820
776404,Baranowo,85,54.31252,22.98709,PPL,P,2012
776405,Baranowo,600,53.82639,21.4472,PPL,P,2810
776406,Baranowo,152,53.31442,20.82725,PPL,P,2817
776407,Baranowo,1250,53.17554,21.29803,PPLA3,P,1415
776412,Baranówek,210,50.77539,21.2491,PPL,P,2606
776414,Baranów,434,52.11989,20.47285,PPL,P,
776415,Baranów,1672,51.55786,22.13625,PPLA3,P,0614
776440,Baniocha,4000,52.01653,21.13984,PPL,P,1418
776441,Banie Mazurskie,1500,54.24662,22.03617,PPL,P,2818
776446,Bandrów Narodowy,500,49.38807,22.70874,PPL,P,1801
776453,Bałtów,522,51.49004,22.02347,PPL,P,0614
776454,Bałtów,740,51.01845,21.54385,PPLA3,P,2607
776458,Baligród,1468,49.3309,22.28566,PPLA3,P,1821
776477,Bakałarzewo,890,54.09398,22.65218,PPL,P,2012
776516,Baczków,753,50.03366,20.44127,PPL,P,1201
776531,Baćkowice,540,50.79194,21.23211,PPLA3,P,2606
776553,Baboszewo,1800,52.6807,20.25527,PPLA3,P,1420
776572,Babice,966,50.35236,22.90203,PPL,P,0602
776573,Babice,832,49.81838,22.47597,PPL,P,1813
776574,Babica,1200,49.93476,21.87035,PPL,P,1819
776595,Augustówka,1011,51.98598,21.49608,PPL,P,1417
776597,Augustów,29752,53.84321,22.97979,PPLA3,P,2001
776607,Arynów,229,52.20544,21.5369,PPL,P,1412
776677,Annopol,2654,50.88551,21.85678,PPLA3,P,0607
776691,Anielin,130,50.93153,21.91971,PPL,P,0607
776703,Andrzejewo,79,54.28808,23.10142,PPL,P,2012
776704,Andrzejewo,900,52.83098,22.20277,PPL,P,1416
776707,Andruszkowice,312,50.66742,21.6989,PPL,P,2609
776740,Aleksandrów,145,52.33754,20.62537,PPL,P,1414
776742,Aleksandrów,263,52.21571,21.7343,PPL,P,1412
776744,Aleksandrów,253,52.13623,20.32359,PPL,P,1438
776746,Aleksandrów,461,51.90176,22.46223,PPL,P,0611
776747,Aleksandrów,52,51.78887,23.3517,PPL,P,0601
776748,Aleksandrów,120,51.77044,21.34541,PPL,P,1407
776753,Aleksandrów,200,51.08304,21.58504,PPL,P,1409
776754,Aleksandrów,250,50.93528,21.97094,PPL,P,0607
776755,Aleksandrów,3135,50.4663,22.89225,PPLA3,P,0602
776759,Albigowa,2923,50.01425,22.22414,PPL,P,1810
776779,Adamówka,154,50.93599,22.80427,PPL,P,0606
776780,Adamówka,1205,50.25857,22.69595,PPLA3,P,1814
776785,Adamów,150,52.02414,20.59636,PPL,P,1438
776786,Adamów,77,51.91669,20.2375,PPL,P,1015
776788,Adamów,2100,51.74335,22.26414,PPL,P,0611
776789,Adamów,163,51.61834,21.37321,PPL,P,1407
776790,Adamów,189,51.35919,20.40032,PPL,P,1007
776791,Adamów,154,51.24806,23.11326,PPL,P,0610
776792,Adamów,59,51.19597,20.1376,PPL,P,1007
776793,Adamów,210,51.06017,20.42315,PPL,P,2605
776794,Adamów,101,51.02623,21.44051,PPL,P,1409
776795,Adamów,883,51.01921,21.14885,PPL,P,2611
776796,Adamów,380,50.5955,23.1542,PPL,P,0620
776808,Abramów,713,51.45647,22.31521,PPLA3,P,0608
776810,Abramów,157,50.69912,22.70205,PPL,P,0602
3079846,Pasiecznik,584,50.9568,15.57209,PPL,P,0212
3079855,Żywiec,32132,49.68529,19.19243,PPLA3,P,2417
3079861,Żytno,678,50.92722,19.62776,PPL,P,1012
3079871,Zygodowice,416,49.94327,19.52631,PPL,P,1218
3079897,Żychlin,9009,52.24404,19.62613,PPLA3,P,1002
3079906,Zwoleń,189,52.44032,19.55137,PPL,P,1404
3079923,Zwierzyń,1300,52.83212,15.56763,PPLA3,P,0806
3079931,Zwardoń,957,49.50387,18.97622,PPL,P,2417
3079942,Żuromin,9019,53.06611,19.90894,PPLA2,P,1437
3079955,Żurada,238,50.25334,19.54702,PPL,P,1212
3079965,Żuława,272,54.23413,18.53428,PPL,P,2204
3079968,Żukowo,138,54.40534,16.37392,PPL,P,3213
3079969,Żukowo,6494,54.3422,18.36476,PPL,P,2205
3079976,Żukowice,910,51.67274,15.98339,PPL,P,0203
3079986,Zubrzyca Górna,2987,49.56174,19.64973,PPL,P,1211
3079987,Zubrzyca Dolna,1690,49.52688,19.67342,PPL,P,1211
3080004,Żory,63174,50.04523,18.70062,PPLA2,P,2479
3080007,Żórawina,2100,50.9808,17.03671,PPLA3,P,0223
3080024,Żółtnica,590,53.67404,16.80925,PPL,P,3215
3080027,Zółkiewka,392,50.97718,16.30569,PPL,P,0219
3080030,Żołędowo,1963,53.2186,18.05608,PPL,P,0403
3080047,Żnin,14008,52.84958,17.71992,PPLA2,P,0419
3080058,Żmigród,6542,51.46672,16.90564,PPL,P,0220
3080060,Złożeniec,417,50.43039,19.64879,PPL,P,2416
3080071,Złotów,18395,53.36346,17.04082,PPLA3,P,3031
3080074,Złotoryja,15564,51.12637,15.91979,PPL,P,0226
3080083,Złotniki Kujawskie,2400,52.89943,18.14564,PPL,P,0407
3080100,Złota,230,52.21292,18.83134,PPL,P,3009
3080102,Złocieniec,13337,53.53286,16.01132,PPLA3,P,3203
3080111,Zławieś Wielka,682,53.09562,18.32897,PPLA3,P,0415
3080117,Złakowo,193,54.52521,16.72529,PPL,P,3213
3080135,Zimna Brzeźnica,393,51.65323,15.82177,PPL,P,0810
3080156,Zielonki,2936,50.12091,19.92156,PPL,P,1206
3080165,Zielona Góra,118433,51.93548,15.50643,PPLA,P,0862
3080187,Zielnowo,71,54.43483,16.49123,PPL,P,3213
3080231,Zgorzelec,33247,51.14942,15.00835,PPLA2,P,0225
3080251,Zgierz,58036,51.85561,19.40623,PPLA2,P,1020
3080255,Zerwana,221,50.1736,19.98353,PPL,P,1206
3080263,Żerniki Wrocławskie,1427,51.03308,17.05662,PPL,P,0223
3080271,Żernica,3400,50.2477,18.61547,PPL,P,2405
3080275,Żerków,2127,52.06877,17.56349,PPLA3,P,3006
3080291,Zembrzyce,2900,49.77517,19.6012,PPLA3,P,1215
3080295,Zelów,8003,51.46452,19.21972,PPLA3,P,1001
3080298,Zelków,590,50.15931,19.7953,PPL,P,1206
3080302,Żelistrzewo,2340,54.6777,18.41738,PPL,P,2211
3080345,Żelazków,1250,51.85418,18.1743,PPL,P,3007
3080368,Zebrzydowice,1939,49.89032,19.67291,PPL,P,1218
3080369,Zebrzydowice,5046,49.87793,18.61127,PPL,P,2403
3080380,Zębowice,1500,50.7629,18.34434,PPL,P,1608
3080389,Zdzieszowice,13401,50.42482,18.12349,PPLA3,P,1605
3080395,Zdziechowice,166,52.30407,17.28862,PPL,P,3025
3080396,Zdziechowice,753,51.09587,18.38974,PPL,P,1608
3080404,Nowe Zduny,514,52.14423,19.80835,PPL,P,1005
3080405,Zduny,616,54.01216,18.62612,PPL,P,2213
3080406,Zduny,20,53.96487,19.75814,PPL,P,2815
3080407,Zduny,197,53.12411,19.55893,PPL,P,0402
3080408,Zduny,693,52.15603,19.81642,PPL,P,1005
3080409,Zduny,285,52.03106,19.11887,PPL,P,1004
3080410,Zduny,197,51.74393,18.16435,PPL,P,3007
3080411,Zduny,4498,51.6458,17.37694,PPLA3,P,3012
3080414,Zduńska Wola,44515,51.59915,18.93974,PPLA2,P,1019
3080434,Zdów,536,50.60432,19.5276,PPL,P,2416
3080442,Zbytków,1236,49.92288,18.72697,PPL,P,2403
3080457,Zbrosławice,2345,50.41612,18.75443,PPLA3,P,2413
3080473,Zbójno,841,53.00848,19.1575,PPLA3,P,0405
3080476,Zblewo,3263,53.93366,18.32262,PPL,P,2213
3080486,Zbiczno,850,53.33405,19.37482,PPL,P,0402
3080494,Zbąszynek,5073,52.24315,15.81654,PPLA3,P,0808
3080495,Zbąszyń,7185,52.2509,15.9252,PPLA3,P,3015
3080505,Zawory,394,54.31282,18.11165,PPL,P,2205
3080506,Zawory,101,52.06473,17.1524,PPL,P,3026
3080507,Zawonia,920,51.31624,17.19832,PPL,P,0220
3080508,Zawoja,6200,49.64396,19.54227,PPLA3,P,1215
3080526,Zawiercie,53159,50.48766,19.41679,PPLA2,P,2416
3080530,Zawidz,956,52.82745,19.87367,PPLA3,P,1427
3080533,Zawidów,4364,51.02546,15.06213,PPL,P,
3080538,Zawadzkie,8439,50.60503,18.48467,PPLA3,P,1611
3080546,Zawady,959,51.0232,18.91949,PPL,P,2406
3080590,Zator,4779,49.99604,19.43799,PPLA3,P,1213
3080624,Zarzyce Wielkie,544,49.88169,19.7311,PPL,P,1218
3080634,Zarzecze,1200,50.36715,19.69591,PPL,P,1212
3080636,Zarzecze,1121,49.71932,19.17526,PPL,P,2417
3080652,Żarów,6719,50.94116,16.49466,PPL,P,0219
3080668,Żarnowiec,738,50.47897,19.86088,PPL,P,2416
3080674,Żarki,4363,50.62518,19.36357,PPLA3,P,2409
3080675,Żarki,3793,50.08259,19.35199,PPL,P,1203
3080696,Zapolice,1394,51.54319,18.88335,PPLA3,P,1019
3080705,Zaniemyśl,2200,52.15561,17.16228,PPLA3,P,3025
3080736,Zamarski,1279,49.78254,18.66972,PPL,P,2403
3080740,Załuczne,678,49.49233,19.81771,PPL,P,1211
3080755,Załęże,217,50.39437,19.66379,PPL,P,1212
3080757,Zalewo,2112,53.84534,19.60519,PPLA3,P,2807
3080807,Zalas,2240,50.08033,19.62132,PPL,P,1206
3080816,Zakrzówek Szlachecki,218,51.0551,19.22144,PPL,P,1012
3080823,Zakrzów,1133,49.82558,19.64973,PPL,P,1218
3080830,Zakrzewo,1620,53.41186,17.15472,PPL,P,3031
3080831,Zakrzewo,801,52.759,18.63187,PPL,P,0401
3080839,Zakrzewo,337,51.67101,16.89766,PPL,P,3022
3080850,Zakrzew,911,51.92426,17.53658,PPL,P,3006
3080866,Zakopane,27266,49.29899,19.94885,PPL,P,1217
3080895,Zagrodno,1626,51.19134,15.86533,PPLA3,P,0226
3080925,Zagórze,2963,50.09449,19.40357,PPL,P,1203
3080929,Zagórów,2974,52.16835,17.89561,PPLA3,P,3023
3080931,Zagórnik,2119,49.8371,19.37868,PPL,P,1218
3080943,Żaganiec,105,51.56841,15.26424,PPL,P,0810
3080944,Żagań,25731,51.61759,15.31486,PPL,P,0810
3080951,Zadzim,500,51.77666,18.84928,PPLA3,P,1011
3080972,Zachełmna,530,49.799,19.68879,PPL,P,1215
3080984,Zabrzeg,3090,49.91619,18.94292,PPL,P,2402
3080985,Zabrze,192177,50.32492,18.78576,PPLA2,P,2478
3080993,Zabrodzie,30,53.27389,16.71081,PPL,P,3019
3080995,Zabrodzie,115,50.92295,19.50743,PPL,P,1012
3080996,Zabrodzie,135,50.49224,19.87341,PPL,P,2416
3081002,Zaborze,154,50.67683,19.32032,PPL,P,2409
3081003,Zaborze,2489,50.02175,19.24067,PPL,P,1213
3081004,Zaborze,1005,49.87279,18.8037,PPL,P,2403
3081026,Zabór,950,51.95194,15.71676,PPLA3,P,0809
3081029,Żabno,106,53.98305,18.49136,PPL,P,2213
3081030,Żabno,227,53.86518,17.7,PPL,P,2202
3081031,Żabno,285,52.6291,17.95278,PPL,P,0409
3081032,Żabno,407,52.17841,16.89242,PPL,P,3026
3081036,Żabnica,3120,49.58139,19.15621,PPL,P,2417
3081045,Zabłocie,1316,49.90282,18.78147,PPL,P,2403
3081059,Zabierzów,187,50.38543,17.97775,PPL,P,1605
3081060,Zabierzów,4689,50.11425,19.79788,PPL,P,1206
3081109,Wysokie,266,54.6356,17.89415,PPL,P,2215
3081110,Wysokie,311,52.23789,18.46956,PPL,P,3010
3081111,Wysokie,136,52.01732,15.46446,PPL,P,0809
3081114,Wysoka Zaborska,42,53.98779,17.68928,PPL,P,2202
3081115,Wysoka Wieś,101,53.54903,19.93298,PPL,P,2815
3081116,Wysoka Wielka,132,52.19309,19.21964,PPL,P,1002
3081118,Wysoka Lelowska,702,50.63564,19.33765,PPL,P,2409
3081122,Wysoka,416,54.00641,19.49902,PPL,P,2804
3081123,Wysoka,472,53.87763,18.4954,PPL,P,2213
3081124,Wysoka,280,53.66997,17.74807,PPL,P,0416
3081125,Wysoka,300,53.53893,18.1041,PPL,P,0416
3081126,Wysoka Krajeńska,149,53.39208,17.5565,PPL,P,0413
3081127,Wysoka Gryfińska,277,53.28769,14.61405,PPL,P,3206
3081128,Wysoka,2728,53.18091,17.08353,PPLA3,P,3019
3081130,Wysoka,297,52.74123,14.61225,PPL,P,3210
3081131,Wysoka,78,52.62348,17.2451,PPL,P,3028
3081132,Wysoka,232,52.37586,15.46214,PPL,P,0803
3081133,Wysoka,137,51.86928,15.18559,PPL,P,0809
3081134,Wysoka,331,51.47973,15.85147,PPL,P,0216
3081135,Wysoka,493,50.83999,18.43858,PPL,P,1608
3081136,Wysoka,1246,50.42989,19.35368,PPL,P,2416
3081137,Wysoka,650,50.02395,17.81879,PPL,P,1602
3081138,Wysoka,1500,49.90713,19.60356,PPL,P,1218
3081139,Wysoka,781,49.61955,19.84809,PPL,P,1215
3081158,Wyrzysk,5263,53.153,17.26802,PPLA3,P,3019
3081161,Wyry,3304,50.13296,18.90052,PPLA3,P,2408
3081174,Wypychów,140,51.99566,19.44092,PPL,P,1020
3081190,Wymysłów,142,52.21171,19.15586,PPL,P,1002
3081194,Wymysłów,68,51.04641,19.89924,PPL,P,1012
3081196,Wymysłów,572,50.41092,18.98695,PPL,P,2401
3081206,Wymiarki,1300,51.51109,15.08208,PPL,P,0810
3081300,Wschowa,14458,51.80705,16.31663,PPLA2,P,0812
3081324,Września,28703,52.32512,17.56519,PPLA2,P,3030
3081330,Wrząsowice,1865,49.95862,19.94654,PPL,P,1206
3081350,Wronki,11462,52.71051,16.38044,PPLA3,P,3024
3081368,Wrocław,672545,51.10286,17.03006,PPLA,P,0264
3081374,Wróblówka,557,49.45407,19.88886,PPL,P,1211
3081385,Wróblew,661,51.14543,18.4057,PPL,P,1017
3081387,Wręczyca Wielka,2718,50.84589,18.92086,PPL,P,2406
3081403,Wożniki,4488,50.58934,19.05991,PPL,P,2407
3081404,Woźniki,1213,49.93774,19.49078,PPL,P,1218
3081419,Wolsztyn,13689,52.11552,16.11712,PPLA2,P,3029
3081426,Wołowice,1334,49.98876,19.7263,PPL,P,1206
3081430,Wołów,12276,51.33656,16.64429,PPL,P,0222
3081471,Wolin,12438,53.84214,14.61465,PPLA3,P,3207
3081488,Wołczyn,6221,51.01845,18.04994,PPLA3,P,1604
3081495,Wolbrom,9146,50.37957,19.75831,PPLA3,P,1212
3081496,Wolbórz,2594,51.50196,19.83049,PPLA3,P,1010
3081502,Wola Wiśniowa,752,50.82464,19.99718,PPL,P,2613
3081524,Wola Rakowa,590,51.67303,19.61137,PPL,P,1006
3081525,Wola Radziszowska,2300,49.90558,19.78827,PPL,P,1206
3081560,Wola Krzysztoporska,2100,51.34418,19.5809,PPLA3,P,1010
3081583,Wola Filipowska,2751,50.13433,19.58013,PPL,P,1206
3081586,Wola Drzewiecka,500,51.91463,19.98447,PPL,P,1015
3081604,Wola,8508,50.01745,19.12333,PPL,P,2410
3081617,Wojsławice,610,51.65254,18.92335,PPL,P,1019
3081618,Wojsławice,388,50.57964,19.12917,PPL,P,2409
3081630,Wojnowice,333,51.20086,16.79913,PPL,P,0218
3081636,Wojkowice,8927,50.36509,19.03652,PPL,P,2401
3081637,Wojkowice,176,50.9808,17.07035,PPL,P,0223
3081653,Wojcieszów,3933,50.95194,15.92185,PPLA3,P,0226
3081659,Wojciechowice,578,50.45417,16.70531,PPL,P,0208
3081666,Wojciechów,972,50.89686,18.39206,PPL,P,1608
3081677,Wodzisław Śląski,49521,50.00377,18.47205,PPLA2,P,2415
3081699,Włoszczowa,10661,50.85256,19.96593,PPLA3,P,2613
3081701,Włoszakowice,3159,51.92754,16.36456,PPLA3,P,3013
3081711,Włosienica,1491,50.01822,19.31671,PPL,P,1213
3081732,Włodowice,792,50.57533,16.47632,PPL,P,0208
